Id,SalePrice
1566,237763.03145880887
1567,76378.88565763392
1568,230796.84019245236
1569,127667.70562723275
1570,139111.23837124996
1571,123246.79550136722
1572,142059.5178684086
1573,236518.79714827714
1574,118388.8779166665
1575,228287.20889008016
1576,241338.9085108876
1577,182093.07155425067
1578,148695.90034901403
1579,144277.1424052109
1580,196842.8808725298
1581,152954.62670928976
1582,125674.33887795128
1583,295176.01393644453
1584,216154.12484015507
1585,136082.3653909828
1586,66983.12870081274
1587,104935.3078506437
1588,151177.06927265757
1589,96655.78879325005
1590,133888.1691138317
1591,92042.90311380506
1592,114179.58588039002
1593,127649.55220202953
1594,123639.29188057862
1595,107483.3388314785
1596,222282.04383840752
1597,193507.07034060688
1598,227837.77070784947
1599,172443.15652039228
1600,162687.33314417387
1601,68599.82147607258
1602,117113.48926971132
1603,71352.96510006877
1604,260160.17122416428
1605,243747.4679653725
1606,168701.08607509147
1607,173178.07484735423
1608,214597.62130524474
1609,185205.2395058556
1610,150438.3003982375
1611,138183.20971013437
1612,170039.44815977468
1613,161310.7040796098
1614,127976.37999034917
1615,93516.13790025862
1616,77809.77895386395
1617,95343.67356836752
1618,124767.95083899882
1619,140076.61834139266
1620,152054.87302995016
1621,138619.16563877754
1622,141622.27421136174
1623,261221.5790189033
1624,209360.18395025496
1625,120776.2214097356
1626,170402.3996641811
1627,190551.99378887695
1628,279999.039092472
1629,184313.0220914235
1630,345017.97855265695
1631,230373.27902376984
1632,244427.95911707543
1633,174331.6791776098
1634,185154.48132617064
1635,176668.04743763697
1636,152578.3187745549
1637,199087.97283409577
1638,181330.34381297592
1639,190484.6598674522
1640,250878.70415654485
1641,183789.23769289092
1642,237573.57745046273
1643,215999.15415186764
1644,232599.1628996732
1645,196242.4538994428
1646,158435.8114825702
1647,162472.12346680593
1648,130074.40454205511
1649,138902.75468037912
1650,114332.5934211231
1651,120810.87097012806
1652,97570.3913042272
1653,99552.47369354256
1654,145789.0922407629
1655,138349.20735873753
1656,140702.12976644805
1657,147485.03158341759
1658,142979.3702770704
1659,119747.32154006432
1660,155435.72455578
1661,419135.9755837764
1662,409454.0144624652
1663,379960.25441943336
1664,387228.0427127719
1665,304442.8272899696
1666,332614.8530454398
1667,377945.56023022084
1668,345056.477214686
1669,313931.75897369493
1670,355925.2713006733
1671,257613.20356136633
1672,421842.97397211136
1673,290069.9350042696
1674,241715.8755736952
1675,191300.94123410466
1676,190393.92331312044
1677,217100.67805213286
1678,438348.3757739282
1679,384852.4221145439
1680,328391.08467415394
1681,251799.27704494167
1682,320537.76775982615
1683,180665.74822998373
1684,177030.88761601973
1685,175705.20053494663
1686,167854.88603628115
1687,174008.1358538803
1688,189156.0107920497
1689,196661.39145169174
1690,199983.92221221066
1691,186919.04634837277
1692,270893.7859729577
1693,170758.69321112585
1694,184646.28957682123
1695,169535.55573814263
1696,272480.21934353566
1697,174714.10968183095
1698,355675.5986689227
1699,310820.0612557689
1700,250476.94232337517
1701,275275.7036625443
1702,239277.35044601007
1703,242412.63069684186
1704,274597.95344831713
1705,240224.74607888117
1706,350809.4057562068
1707,213202.27913317003
1708,200160.58302655033
1709,271564.9270796174
1710,217808.77555542122
1711,271077.7884084171
1712,257284.11187141752
1713,275751.29568210884
1714,221972.06143281053
1715,208284.1841103959
1716,184697.71158789098
1717,178302.71157258135
1718,136842.0523220559
1719,208590.37669111465
1720,245385.9535439444
1721,166303.64016289334
1722,127155.43987723073
1723,155388.35866805035
1724,204858.44787853412
1725,236350.43780876233
1726,184338.47908264198
1727,150048.871728574
1728,177659.57887678395
1729,167490.58809035178
1730,159383.0454809828
1731,121690.54090731226
1732,125552.25165992585
1733,114339.64479782923
1734,120502.30844551277
1735,126386.77866068855
1736,109397.8158682543
1737,300467.46744354756
1738,244492.98380055802
1739,244293.8596181555
1740,205605.7090302973
1741,186139.2817292214
1742,172300.57474736436
1743,179668.84094819648
1744,308873.72691345337
1745,218203.2864724519
1746,187923.0317917606
1747,216423.74148661827
1748,216323.26335454884
1749,143778.48355252363
1750,125288.10284603202
1751,250071.9233513956
1752,116664.3344602088
1753,150776.13124922145
1754,197206.51889374235
1755,163240.7528454529
1756,125218.6128473752
1757,120874.88593005452
1758,146164.43712076172
1759,162912.02309172417
1760,165864.63050958668
1761,145322.70858654508
1762,178226.2422428386
1763,186503.61013182573
1764,114014.31264059419
1765,162729.9610710248
1766,189090.50523358188
1767,221047.49683638013
1768,141179.05158441383
1769,176315.46069422472
1770,152365.30631506405
1771,126097.60201101596
1772,129969.53688004495
1773,128451.09461851417
1774,140659.76149331147
1775,141933.3539172707
1776,129342.494763043
1777,108851.89632251783
1778,138692.9245210834
1779,117220.09602228073
1780,181762.21970684963
1781,127000.31869997465
1782,87690.79285584165
1783,141421.7321730391
1784,106673.49960957024
1785,124870.98844820028
1786,142808.89435805596
1787,166317.0630021026
1788,59735.675482846425
1789,100343.96210158081
1790,77846.0881565008
1791,179300.1272321825
1792,157465.3085690055
1793,129167.19388584694
1794,154006.0766737489
1795,133174.70096587687
1796,132336.8685198599
1797,114638.65534162102
1798,121928.74002568216
1799,110444.25219365364
1800,133015.72157880606
1801,125261.92199895892
1802,145458.8805262985
1803,149788.685449936
1804,136480.6446595873
1805,137459.96699969642
1806,123292.53889756241
1807,138728.31732318143
1808,127469.76767539886
1809,122634.41851513193
1810,140273.67511619272
1811,94682.11077470165
1812,97072.96234336912
1813,122489.7093784989
1814,95237.39507010636
1815,53868.424931359186
1816,97518.73048178108
1817,104377.49362583135
1818,140365.55731531826
1819,126456.83240021353
1820,50678.4419387813
1821,118041.89641184492
1822,151308.80538441363
1823,42857.48295087308
1824,129940.54376999066
1825,138308.11199367957
1826,103605.44418300601
1827,102353.5402673266
1828,136569.7047008264
1829,125854.91196819641
1830,136449.1665785671
1831,148478.09566292443
1832,74767.44723924754
1833,142185.30604857672
1834,117745.93093142944
1835,120303.87573445251
1836,124280.9297727596
1837,86655.72142830939
1838,121358.09243651545
1839,96094.05433714353
1840,143341.4852219088
1841,133961.3738633546
1842,88215.94225459796
1843,128031.01990526491
1844,144862.23488511963
1845,143177.54109549415
1846,156237.8429115789
1847,165615.4858337458
1848,53189.124585126294
1849,113435.48460294421
1850,116909.70499456207
1851,151733.31092288397
1852,126108.78625405405
1853,120986.6592323976
1854,165626.86611492335
1855,148584.00129752918
1856,224095.10464314962
1857,135357.74126489327
1858,136405.95214785403
1859,122343.69310724402
1860,145336.60173859805
1861,121803.53211273592
1862,326695.75613501226
1863,306824.28458331316
1864,306896.01284210844
1865,343073.79364202183
1866,330868.94670459966
1867,231388.18008094133
1868,287133.121647963
1869,201528.19657468106
1870,227379.8473205417
1871,259654.65664310832
1872,174438.51170060135
1873,234638.618404074
1874,153544.24366302523
1875,198816.18775924298
1876,197327.75383333332
1877,209798.29466856242
1878,207664.93899857803
1879,128492.41884051447
1880,133538.3848537904
1881,243430.3251337415
1882,244340.3828736859
1883,186530.58770226937
1884,202815.86082180735
1885,243956.47626305945
1886,291884.61557499156
1887,212267.44113776603
1888,271765.060362288
1889,164488.1510022052
1890,113624.94026694573
1891,136008.3866507068
1892,97740.53010733855
1893,124515.3410991053
1894,123030.06851304912
1895,133673.0902729579
1896,127822.85423678104
1897,115876.95831747558
1898,109593.3637293715
1899,163174.51364192422
1900,157193.46628227856
1901,169659.72938102088
1902,152639.36995681835
1903,219239.53829720867
1904,147040.218569843
1905,199973.62908043127
1906,156668.37552460522
1907,206188.66398878704
1908,110759.55430809886
1909,132707.78373627158
1910,119825.41196201519
1911,222327.7786451525
1912,333540.21435661876
1913,142500.02021237699
1914,53582.365265936925
1915,295873.5837813137
1916,65246.380901835364
1917,251719.28856998304
1918,140879.79734892913
1919,176209.8015392082
1920,153970.54168381938
1921,381344.05610026384
1922,322029.86510519375
1923,231659.59399396303
1924,215774.67831892445
1925,196189.8945372169
1926,369210.8593009386
1927,133526.40380589972
1928,158399.27259714037
1929,124880.40920503682
1930,134163.22618707037
1931,142418.4478001707
1932,141391.81618657938
1933,183700.64096362633
1934,182695.1342338477
1935,170049.00759776044
1936,194838.76857776122
1937,185530.62300606153
1938,170183.63540739406
1939,242256.74384637317
1940,192832.3718506293
1941,170260.7552311887
1942,185375.07852505342
1943,212829.9903688872
1944,368592.70835518703
1945,397811.44295512146
1946,130610.16677671282
1947,271250.1567645958
1948,170592.02242375558
1949,246540.32301823064
1950,191135.82501642036
1951,243757.1420530546
1952,206071.70694498284
1953,164434.87525644607
1954,183061.67199709246
1955,136244.16631632188
1956,298855.080974661
1957,151597.87693467777
1958,300777.45857834065
1959,144090.133027077
1960,115539.46560170744
1961,120186.11675957516
1962,98311.76000138189
1963,105396.3294979222
1964,106718.76219086655
1965,140424.33715979112
1966,139706.24117465195
1967,290920.1352765178
1968,416236.32133054844
1969,389787.3077921506
1970,411616.23167195916
1971,459286.3827224748
1972,382239.3383531929
1973,265471.5179272755
1974,336629.4588156319
1975,443193.44203332684
1976,275874.6753365687
1977,353301.7202057222
1978,348894.4406820551
1979,327415.9341642757
1980,203000.47368277126
1981,342005.8421803958
1982,219428.14232269797
1983,206111.30403066688
1984,170082.61923021622
1985,224148.10554766865
1986,208813.57275466033
1987,183699.25742208594
1988,174965.88887849997
1989,191963.34282726687
1990,208013.40707646447
1991,228676.72437221295
1992,214459.05101151622
1993,168355.71422009266
1994,230942.51829178614
1995,184790.87237514526
1996,250820.48300123715
1997,318598.7393731159
1998,318422.02409819595
1999,279553.8328063701
2000,319490.53405827616
2001,272609.7661248749
2002,242422.74624395286
2003,256427.61033602356
2004,277828.2882318307
2005,227239.11681622098
2006,222508.1080602259
2007,251286.69980464326
2008,214266.41217178153
2009,195679.29422695006
2010,197848.52975910396
2011,145148.30705625945
2012,176116.59136168286
2013,178350.21799005428
2014,183242.786017087
2015,208872.0429604459
2016,190131.31025303787
2017,193439.65258912512
2018,117856.92482195424
2019,132400.73421229175
2020,103784.18990858011
2021,103086.38346492495
2022,182781.18117214178
2023,143335.44882573458
2024,268525.98706417147
2025,351622.2147541081
2026,174816.16578920154
2027,158281.18691769085
2028,155062.9866349373
2029,168528.25400671837
2030,266096.8563101916
2031,232415.25195669223
2032,254279.23472088136
2033,257382.66778446353
2034,173532.26075139962
2035,219425.8391524314
2036,202308.85634165362
2037,208951.46008248802
2038,318740.0752467486
2039,232586.698537372
2040,270554.37324711226
2041,298171.3628809601
2042,206698.0156157291
2043,174292.44033133294
2044,175461.41212132582
2045,214991.94104482862
2046,146349.9893060441
2047,146746.92428710056
2048,141793.70826504848
2049,143905.92871067987
2050,179714.14996161265
2051,105135.48588627847
2052,124411.90754288071
2053,148691.84761653614
2054,87043.7692434507
2055,159259.9614989367
2056,148593.72750004553
2057,112564.13398300989
2058,216489.1583287244
2059,132752.82139091555
2060,172897.9515845171
2061,176754.96078926852
2062,128589.56852064557
2063,116512.85889110691
2064,137851.65521059567
2065,119041.02311707668
2066,164687.01793149585
2067,113706.68946225103
2068,149305.07410058935
2069,87961.02932934476
2070,117763.84605272795
2071,94284.85789775626
2072,136449.5453385809
2073,133299.79065609045
2074,188156.61478247083
2075,151090.08455937338
2076,120382.34139017343
2077,151813.5853638914
2078,125681.79930210068
2079,134751.95264962362
2080,116971.64440366154
2081,128839.3386473049
2082,123515.99060793877
2083,149597.25318346397
2084,108943.8664832953
2085,114603.6998943076
2086,116667.1195780018
2087,124126.24357307733
2088,97181.67144256938
2089,76506.25704763006
2090,123644.59125525666
2091,109411.82017671205
2092,120753.12895381557
2093,115661.03706222691
2094,112816.11124680094
2095,148908.75064232558
2096,83847.00258593092
2097,97551.2890678186
2098,149256.63176970673
2099,51645.972519964875
2100,78283.18912404226
2101,117953.17535415267
2102,129245.269650981
2103,105825.53637211867
2104,141156.38816566535
2105,128328.75000056853
2106,66813.057551207
2107,188117.67672869295
2108,116446.74281011784
2109,110546.77552019637
2110,128266.62996640167
2111,137572.43978114682
2112,137783.75508556326
2113,120184.39579178461
2114,120572.18370136087
2115,162662.50149783288
2116,118128.14405255271
2117,151180.56375141474
2118,127225.72373148066
2119,109629.54038840535
2120,113235.79633317432
2121,98722.74271616913
2122,113989.13733006298
2123,82858.86247757668
2124,160684.533266941
2125,128189.93325735483
2126,147528.26262738134
2127,162962.31929627815
2128,125780.95865416399
2129,95167.2077744107
2130,136537.14915614456
2131,143417.31232566203
2132,113340.01721489464
2133,123401.16387906883
2134,123686.71318619706
2135,99354.73085981898
2136,78496.3859269151
2137,106857.63348570303
2138,132625.75863387866
2139,152857.00246789132
2140,139727.18859872295
2141,165141.47226466567
2142,125302.342943072
2143,147918.1775914932
2144,123696.64739879651
2145,137562.59534919064
2146,171970.81476488494
2147,143151.05014973876
2148,134495.75495421453
2149,150156.961235012
2150,236335.05084876894
2151,117070.56700869558
2152,172694.9506563107
2153,160483.0274246371
2154,101451.06418997589
2155,141163.76400061348
2156,260266.85146054116
2157,226142.84620973526
2158,237404.5370380152
2159,214517.9107790434
2160,181209.59422947574
2161,238059.61566128308
2162,360424.5562039571
2163,333535.9279787942
2164,256209.79756597773
2165,203385.0654952855
2166,159234.6935504943
2167,219523.66325459696
2168,191553.5775013563
2169,197934.1130709642
2170,217353.41003967787
2171,159507.09131508696
2172,133248.7954362509
2173,172060.17773733693
2174,222128.68436943606
2175,301218.211164504
2176,312853.76026656723
2177,236294.60778012604
2178,213523.3480059251
2179,136471.0901261707
2180,212852.5123142725
2181,192817.66326745393
2182,224086.36636735045
2183,189960.7286480924
2184,120513.23586134928
2185,129200.47615110183
2186,145830.21273069186
2187,153508.87788940532
2188,155773.76974295135
2189,261076.7160856001
2190,80936.66533772508
2191,81822.31994907167
2192,88100.45025834859
2193,110967.02130414489
2194,99882.69285977758
2195,102032.17983841976
2196,101678.0316101745
2197,116228.98160247569
2198,160481.48693967643
2199,180548.8116727291
2200,149886.92023620053
2201,147633.79666905035
2202,215356.7103146534
2203,137758.69411476896
2204,177853.43861834027
2205,118400.86854084158
2206,139961.62470698284
2207,225846.72539940776
2208,268500.8295629911
2209,242879.35521933818
2210,122023.04346091638
2211,120257.61941500644
2212,120857.07105664084
2213,104967.07421965599
2214,136739.57996197336
2215,102079.4478360793
2216,148221.47638709852
2217,67933.25508703566
2218,68743.0796739665
2219,67605.83980309856
2220,55614.7216066303
2221,296929.290359178
2222,272730.15717192454
2223,283719.16091434663
2224,208260.03122079652
2225,118959.42976886575
2226,181231.23345795018
2227,196361.51416973607
2228,265509.3863078418
2229,251118.6194254755
2230,152510.09717246474
2231,210078.96249233416
2232,178627.80535468285
2233,177466.0946545607
2234,242820.46407350167
2235,216096.84512557124
2236,253323.8498122336
2237,313044.1233517016
2238,196679.0429570098
2239,110812.70666522322
2240,154517.67433584735
2241,154095.53172681172
2242,124952.48830303569
2243,133784.65904220374
2244,105156.38420837579
2245,102153.56524458806
2246,140743.5320239669
2247,117750.64650634366
2248,121287.39740008242
2249,119110.43758999468
2250,132087.04253316132
2251,107994.34871363326
2252,182574.71906543543
2253,153186.9621898515
2254,182717.53880399314
2255,184847.98033294588
2256,181205.99178364518
2257,207421.07384636137
2258,162201.42775458604
2259,174306.9857841931
2260,161295.33646738357
2261,197052.01356291334
2262,211652.3999319615
2263,377596.2764745952
2264,445253.267805846
2265,174513.43178721456
2266,313399.58594799315
2267,359018.40612359496
2268,432454.2499942524
2269,152052.15550910667
2270,201254.16522359787
2271,215306.8883874413
2272,195587.81300904063
2273,165012.2448856352
2274,178213.32361156459
2275,153894.6331107284
2276,189852.75849176204
2277,182165.64757527693
2278,149689.40202809783
2279,126281.71238348626
2280,118098.8846474574
2281,162978.6322057705
2282,182186.2086893336
2283,108959.57283833827
2284,112323.68225698487
2285,142090.06535196444
2286,123534.03156734777
2287,371151.59204765037
2288,273224.2533032411
2289,365650.7659489092
2290,448396.859498135
2291,337726.0697244457
2292,443495.5457218675
2293,465040.4819308262
2294,405610.8003347322
2295,467515.5135912064
2296,279217.16153411195
2297,341254.4600130839
2298,336589.83759678045
2299,352618.72365475376
2300,340916.37416181393
2301,312119.2854844012
2302,250499.83079243448
2303,248352.2423919884
2304,253637.138494879
2305,192297.0986120845
2306,187134.22392390162
2307,195625.76278693453
2308,229399.11819538512
2309,286376.8440902181
2310,211922.363844293
2311,198961.11110836218
2312,177289.30811687635
2313,172787.32086301787
2314,172917.6271396047
2315,182335.8615002945
2316,195166.7631271669
2317,187555.360579405
2318,179321.62679077013
2319,183532.69412109934
2320,187152.8014220946
2321,237925.3521797109
2322,179382.00587600007
2323,197972.00487272366
2324,182395.18367519553
2325,215121.92903349973
2326,177615.4473699331
2327,203033.7080235331
2328,223257.11895091535
2329,192345.72784827644
2330,180503.39939033397
2331,341821.86074448226
2332,400562.1912096914
2333,323242.3988974703
2334,258153.0676200185
2335,286388.5081161797
2336,310365.4833442838
2337,197393.0478230054
2338,265723.9288307464
2339,221217.4044957493
2340,391361.3762842602
2341,211757.82754286993
2342,237687.46872228445
2343,230038.68818426778
2344,213687.63056532465
2345,236328.5862467679
2346,212621.86483546367
2347,196669.17909348488
2348,241942.7245032823
2349,181358.2446264958
2350,313508.17143158184
2351,254227.38630698883
2352,254126.89142561468
2353,236140.43024042668
2354,139659.3578432558
2355,147614.09048505477
2356,153005.09828470612
2357,189542.03888504446
2358,197158.15714973223
2359,133880.75886365457
2360,115913.46841432228
2361,146421.31219636783
2362,256794.97617622904
2363,140096.3328673932
2364,159158.81143628465
2365,216087.5552903471
2366,193337.57031604322
2367,222960.95966069
2368,212498.09973697708
2369,217230.90026103202
2370,169751.53366248216
2371,165495.71488657192
2372,192282.408956512
2373,286821.80028850347
2374,316635.6182668854
2375,254679.03083566937
2376,269556.43896663655
2377,329740.1839224881
2378,145005.3006611349
2379,194730.10339807146
2380,149132.33864710628
2381,167879.62154249082
2382,215804.8147311952
2383,204809.772739832
2384,244878.91283070136
2385,161952.72485250965
2386,133602.38263444102
2387,137026.25863825312
2388,104166.83662520368
2389,118328.76644301874
2390,149962.89085211363
2391,146090.78744052356
2392,114167.36846904294
2393,172637.6566620047
2394,143744.79247818116
2395,211052.26914835625
2396,143850.20217537272
2397,222578.42151741398
2398,135567.65739352826
2399,65519.009919311735
2400,62544.255826256594
2401,121161.57272210973
2402,136902.6884424167
2403,147152.9446530036
2404,153860.7031097042
2405,158858.52095779296
2406,140054.8898568226
2407,124773.71487932453
2408,148809.9139238661
2409,120316.09900392615
2410,173640.41991143674
2411,113923.11219745
2412,158025.86635140658
2413,129397.72403358537
2414,157093.6175378738
2415,133631.4702691499
2416,129676.63940005549
2417,131629.58314978762
2418,132000.69658675202
2419,127227.78881448839
2420,121530.2050340799
2421,148486.6524237626
2422,107624.0291156141
2423,115140.04351117092
2424,165154.1135261117
2425,194649.00119660617
2426,131377.93404448233
2427,132336.16679222355
2428,183203.8277403728
2429,113170.6779929705
2430,132935.67548575063
2431,108907.50443591777
2432,147970.08868108707
2433,148324.29659051143
2434,138793.08085464782
2435,151765.2425544784
2436,105216.75730749915
2437,102542.21966010908
2438,123973.69770657772
2439,103156.12108508789
2440,124006.01670499064
2441,94630.6910140609
2442,98205.46883816233
2443,126528.78172148863
2444,132286.9821037971
2445,86686.04569059033
2446,131979.12927918934
2447,181497.870329858
2448,129575.90506438963
2449,111534.98946299034
2450,154562.90244837193
2451,119138.28749748987
2452,190898.92712386735
2453,93209.63227111309
2454,118705.03017042959
2455,121241.95000989617
2456,133273.15754534633
2457,137760.0724734906
2458,126902.52289593306
2459,107155.78249440304
2460,139495.73795845165
2461,127095.92843586433
2462,134249.8353206815
2463,124430.46776055572
2464,170452.33743210495
2465,141939.23944102754
2466,117710.02989869518
2467,131216.06473925503
2468,81903.89949708983
2469,80232.5180433297
2470,193768.9980194719
2471,216540.34420584998
2472,165348.78669014203
2473,116517.28621193867
2474,73771.5553198656
2475,207912.75292394875
2476,115019.5448227559
2477,126719.18534814756
2478,152147.67294914147
2479,105548.58678765461
2480,154643.17403995487
2481,120051.48882716979
2482,126014.76752473794
2483,111262.2960290465
2484,122262.66373643064
2485,123543.03095212499
2486,150285.03417024942
2487,166086.44336879867
2488,166121.36284828556
2489,157290.50170218272
2490,145906.50717117728
2491,93494.73491058525
2492,196918.31593030883
2493,155745.43035560517
2494,152074.64387661548
2495,89199.36637757251
2496,238113.31310430044
2497,152989.9287205807
2498,107926.94273376653
2499,86582.10862597893
2500,119282.56896622799
2501,134501.44092186817
2502,145686.04507714493
2503,94664.06625343979
2504,172268.4213406886
2505,227096.0389713527
2506,249955.9761197956
2507,277317.6037687886
2508,250159.17473290957
2509,218218.35983366886
2510,223165.4131038534
2511,175923.4412470893
2512,208104.40032092071
2513,221559.04491143287
2514,265061.08021709544
2515,150657.49985721082
2516,174443.46773505933
2517,146864.9126682062
2518,156165.7564004772
2519,234642.72710314434
2520,221496.42231297813
2521,189548.0507209933
2522,221407.08077076386
2523,119178.82421900456
2524,135155.69763771756
2525,148317.65466917996
2526,137539.92088411606
2527,117716.9357536952
2528,128869.53974959036
2529,133668.3074530477
2530,125201.86683583999
2531,254855.6899060276
2532,223070.18297889072
2533,193294.36194528677
2534,235733.51264279702
2535,294089.5145194932
2536,231971.21852788175
2537,243782.05986217718
2538,183051.2180537413
2539,190658.98280730698
2540,175669.22063419505
2541,183830.97069394382
2542,164665.2529322669
2543,120790.97086249385
2544,121898.56287109239
2545,137424.46484467763
2546,121688.0078763143
2547,138286.88465791792
2548,150606.28831491768
2549,152479.217858939
2550,483348.52094448596
2551,139625.06754965315
2552,129132.58494238734
2553,75679.56064520068
2554,95734.64721107832
2555,113071.07071967534
2556,97951.09414030622
2557,107097.0168522988
2558,147317.65987767873
2559,141484.15791295766
2560,154801.62810687142
2561,146046.83238530243
2562,139265.60937227766
2563,151130.236169261
2564,201224.09721381773
2565,137843.06737181154
2566,154951.3246352039
2567,142965.6704423521
2568,204819.53387218725
2569,228522.75745406785
2570,117799.80622136117
2571,191609.74190515652
2572,153401.38594031916
2573,220611.23445976197
2574,289913.61873896606
2575,131647.61274973326
2576,118694.1221196277
2577,154371.84944663968
2578,82831.42324179896
2579,63964.44997503749
2580,86023.32518922929
2581,94518.2136723993
2582,100633.46139840985
2583,273975.9776818121
2584,172551.23017931837
2585,183994.5077390665
2586,220967.32340499025
2587,200114.67323168076
2588,138057.2965320669
2589,151131.77129973576
2590,201110.66664152572
2591,223615.7046837169
2592,210036.10748250913
2593,256705.065230183
2594,185109.95169181077
2595,208446.00363549494
2596,288046.08715480025
2597,186319.4474755448
2598,280506.72193851013
2599,342348.6362760841
2600,151471.95910809707
2601,143087.15499422888
2602,85652.42540579813
2603,94245.12706687006
2604,90568.1637651669
2605,82332.67701919809
2606,144547.5100894812
2607,197267.07920757067
2608,197367.5354258521
2609,173671.5247281154
2610,110958.18049189264
2611,124961.9831135712
2612,161300.599150402
2613,130358.26606925164
2614,124244.50296233353
2615,153233.3517564283
2616,144288.21598184743
2617,184486.52092013342
2618,195514.44807328767
2619,198456.0514976138
2620,188081.7818512055
2621,175973.9179406632
2622,176474.1267713143
2623,243417.2197560947
2624,297620.41564710095
2625,293025.0711527624
2626,173284.35048655703
2627,168628.44308486136
2628,482604.17601911817
2629,495646.22451588116
2630,390635.9106474783
2631,470923.9712802983
2632,416879.7245695322
2633,314358.0517768589
2634,429981.50375507126
2635,158900.01186237854
2636,173942.50775097465
2637,179220.609850074
2638,252639.72426949258
2639,192566.99203096918
2640,151258.1477307324
2641,103898.64413593376
2642,186350.55349749883
2643,103792.14296274491
2644,118221.74002564292
2645,110749.24384062507
2646,95555.61693319057
2647,104285.14174921153
2648,140978.50619466812
2649,154349.6152733463
2650,136015.89115197613
2651,137997.92314093828
2652,398283.20239643566
2653,256130.28634562995
2654,251745.5929065857
2655,408915.4441833877
2656,327420.13649246277
2657,350676.914343249
2658,309159.8270639251
2659,310223.28941824206
2660,366456.7866977968
2661,356049.29534480174
2662,366773.89644206205
2663,295887.6807287554
2664,278175.99824151787
2665,329909.13263728324
2666,283634.0354000066
2667,170837.02457966655
2668,182600.1663676721
2669,179815.05648755483
2670,276235.12563953304
2671,190526.3576583273
2672,192745.11187043274
2673,199358.70892807332
2674,193247.5860246799
2675,173027.54680573053
2676,195148.5790661273
2677,197752.12087940326
2678,247220.3015924401
2679,279333.2971892703
2680,292465.3125152083
2681,404543.27322015335
2682,322721.5502236725
2683,509929.40300846956
2684,321917.249016695
2685,330321.1369218593
2686,246522.7664093124
2687,310160.55042128096
2688,217558.77789241256
2689,208664.67592426998
2690,411037.9019821454
2691,187206.68539235002
2692,141689.68533764794
2693,197566.87967733626
2694,140260.6384507185
2695,192802.66219680573
2696,186648.6230791741
2697,183909.7943813163
2698,192496.10569360334
2699,167752.88249323348
2700,153653.35573219103
2701,150174.49344044024
2702,112125.63090376071
2703,128697.87143452703
2704,140201.13128282037
2705,115284.53773677535
2706,112859.75644813302
2707,123898.96252751023
2708,133359.9274129509
2709,104796.42276675369
2710,127890.34102632753
2711,263924.86328571313
2712,392984.84453768923
2713,170261.9713324823
2714,151477.04701814344
2715,170146.41035761306
2716,145168.66560243472
2717,191460.10061255575
2718,221763.20201302497
2719,152045.81700698278
2720,174015.47185688172
2721,130821.94918493685
2722,159766.2064070247
2723,143901.7652002941
2724,125809.07629227435
2725,130044.88577465735
2726,147717.60784290868
2727,175161.07218182462
2728,186842.49062954672
2729,149505.02622434666
2730,146932.48539267393
2731,134372.53342635825
2732,134662.07210259742
2733,159261.02549975147
2734,140979.8873088779
